DayOfWeek,Month,Year,store_id,product_id,customer_id,status,campaign_id,payment_method,sale_amount_sum,sale_amount_mean,discount_percentage_mean,discount_percentage_max,discount_percentage_min,points_mean,transaction_ids
Wednesday,3.0,2022.0,401,2036,1010,Gold,2,Mobile Payment,348.77,348.77,14.7,14.7,14.7,6675.0,[393]
Wednesday,3.0,2022.0,401,2054,1010,Gold,3,Cash,900.51,900.51,17.04,17.04,17.04,6675.0,[792]
Wednesday,3.0,2022.0,401,2059,1010,Gold,1,Credit Card,921.69,921.69,9.88,9.88,9.88,6675.0,[717]
Wednesday,3.0,2022.0,402,2022,1033,Gold,1,Gift Card,1208.12,1208.12,25.42,25.42,25.42,4889.0,[1931]
Wednesday,3.0,2022.0,402,2075,1033,Gold,3,Gift Card,780.64,780.64,25.84,25.84,25.84,4889.0,[631]
Wednesday,3.0,2022.0,402,2085,1010,Gold,2,Credit Card,387.44,387.44,9.46,9.46,9.46,6675.0,[1032]
Wednesday,3.0,2022.0,403,2020,1033,Gold,0,Gift Card,751.66,751.66,6.92,6.92,6.92,4889.0,[964]
Wednesday,3.0,2022.0,403,2031,1010,Gold,2,Gift Card,1356.72,1356.72,14.75,14.75,14.75,6675.0,[1299]
Wednesday,3.0,2022.0,403,2040,1010,Gold,3,Mobile Payment,138.16,138.16,8.78,8.78,8.78,6675.0,[289]
Wednesday,3.0,2022.0,403,2054,1010,Gold,2,Mobile Payment,720.41,720.41,20.89,20.89,20.89,6675.0,[963]
Wednesday,3.0,2022.0,403,2065,1010,Gold,3,Cash,0.0,0.0,7.75,7.75,7.75,6675.0,[1885]
Wednesday,3.0,2022.0,403,2078,1033,Gold,2,Credit Card,340.82,340.82,20.01,20.01,20.01,4889.0,[1476]
Wednesday,3.0,2022.0,403,2083,1010,Gold,0,Cash,768.16,768.16,6.28,6.28,6.28,6675.0,[1034]
Wednesday,3.0,2022.0,403,2093,1010,Gold,3,Credit Card,0.0,0.0,13.36,13.36,13.36,6675.0,[302]
Wednesday,3.0,2022.0,404,2002,1033,Gold,2,Mobile Payment,1385.6,1385.6,15.63,15.63,15.63,4889.0,[1689]
Wednesday,3.0,2022.0,404,2028,1010,Gold,1,Credit Card,1148.29,1148.29,5.45,5.45,5.45,6675.0,[1030]
Wednesday,3.0,2022.0,404,2031,1010,Gold,0,Gift Card,1130.6,1130.6,18.2,18.2,18.2,6675.0,[1331]
Wednesday,3.0,2022.0,404,2037,1033,Gold,3,Credit Card,1440.56,1440.56,2.22,2.22,2.22,4889.0,[1927]
Wednesday,3.0,2022.0,404,2049,1033,Gold,2,Credit Card,751.87,751.87,10.92,10.92,10.92,4889.0,[651]
Wednesday,3.0,2022.0,404,2062,1010,Gold,2,Gift Card,990.98,990.98,12.96,12.96,12.96,6675.0,[1213]
Wednesday,3.0,2022.0,404,2065,1033,Gold,3,Mobile Payment,0.0,0.0,4.6,4.6,4.6,4889.0,[434]
Wednesday,3.0,2022.0,404,2078,1033,Gold,3,Credit Card,568.04,568.04,2.36,2.36,2.36,4889.0,[1370]
Wednesday,3.0,2023.0,401,2021,1086,Silver,2,Credit Card,2004.98,2004.98,8.11,8.11,8.11,2608.0,[1755]
Wednesday,3.0,2023.0,401,2044,1086,Silver,1,Gift Card,373.64,373.64,20.99,20.99,20.99,2608.0,[190]
Wednesday,3.0,2023.0,401,2088,1086,Silver,3,Gift Card,2837.4,2837.4,24.02,24.02,24.02,2608.0,[1643]
Wednesday,3.0,2023.0,402,2030,1086,Silver,2,Cash,407.93,407.93,16.93,16.93,16.93,2608.0,[1975]
Wednesday,3.0,2023.0,402,2048,1086,Silver,3,Gift Card,1072.89,1072.89,25.54,25.54,25.54,2608.0,[1387]
Wednesday,3.0,2023.0,403,2007,1086,Silver,0,Mobile Payment,1750.17,1750.17,22.67,22.67,22.67,2608.0,[1538]
Wednesday,3.0,2023.0,403,2038,1086,Silver,1,Cash,1667.72,1667.72,26.8,26.8,26.8,2608.0,[746]
Wednesday,3.0,2023.0,403,2071,1086,Silver,1,Credit Card,553.64,553.64,20.99,20.99,20.99,2608.0,[365]
Wednesday,3.0,2023.0,404,2003,1086,Silver,2,Gift Card,924.43,924.43,17.77,17.77,17.77,2608.0,[24]
Wednesday,3.0,2023.0,404,2048,1086,Silver,1,Cash,321.87,321.87,16.72,16.72,16.72,2608.0,[2000]
Wednesday,3.0,2023.0,404,2076,1086,Silver,0,Gift Card,0.0,0.0,13.65,13.65,13.65,2608.0,[768]
Wednesday,4.0,2021.0,401,2032,1095,Gold,2,Cash,1512.96,1512.96,16.2,16.2,16.2,5536.0,[281]
Wednesday,4.0,2021.0,401,2036,1095,Gold,1,Gift Card,392.36,392.36,18.29,18.29,18.29,5536.0,[1630]
Wednesday,4.0,2021.0,401,2059,1095,Gold,2,Cash,1638.56,1638.56,0.76,0.76,0.76,5536.0,[1189]
Wednesday,4.0,2021.0,401,2098,1095,Gold,1,Gift Card,2451.22,2451.22,14.74,14.74,14.74,5536.0,[1205]
Wednesday,4.0,2021.0,402,2004,1095,Gold,0,Gift Card,0.0,0.0,3.07,3.07,3.07,5536.0,[1393]
Wednesday,4.0,2021.0,402,2043,1095,Gold,0,Cash,0.0,0.0,17.62,17.62,17.62,5536.0,[898]
Wednesday,4.0,2021.0,402,2057,1095,Gold,2,Credit Card,349.58,349.58,12.49,12.49,12.49,5536.0,[1638]
Wednesday,4.0,2021.0,403,2057,1095,Gold,1,Gift Card,786.56,786.56,19.56,19.56,19.56,5536.0,[1391]
Wednesday,4.0,2021.0,403,2079,1095,Gold,3,Cash,950.54,950.54,3.2,3.2,3.2,5536.0,[1117]
Wednesday,4.0,2021.0,404,2019,1095,Gold,0,Gift Card,933.93,933.93,14.86,14.86,14.86,5536.0,[178]
Wednesday,4.0,2021.0,404,2036,1095,Gold,3,Credit Card,653.94,653.94,25.62,25.62,25.62,5536.0,[236]
Wednesday,4.0,2021.0,404,2050,1095,Gold,1,Mobile Payment,168.1,168.1,15.31,15.31,15.31,5536.0,[559]
Wednesday,4.0,2022.0,401,2020,1066,Gold,1,Cash,1014.74,1014.74,18.46,18.46,18.46,4621.0,[1674]
Wednesday,4.0,2022.0,402,2045,1066,Gold,1,Cash,1123.7,1123.7,5.29,5.29,5.29,4621.0,[1935]
Wednesday,4.0,2022.0,402,2049,1066,Gold,3,Credit Card,0.0,0.0,5.91,5.91,5.91,4621.0,[417]
Wednesday,4.0,2022.0,403,2014,1066,Gold,0,Gift Card,0.0,0.0,9.38,9.38,9.38,4621.0,[1849]
Wednesday,4.0,2022.0,403,2019,1066,Gold,0,Gift Card,933.93,933.93,18.79,18.79,18.79,4621.0,[1169]
Wednesday,4.0,2022.0,403,2022,1066,Gold,2,Credit Card,536.94,536.94,9.99,9.99,9.99,4621.0,[1820]
Wednesday,4.0,2022.0,403,2043,1066,Gold,2,Cash,698.76,698.76,17.77,17.77,17.77,4621.0,[26]
Wednesday,4.0,2022.0,404,2008,1066,Gold,1,Credit Card,59.93,59.93,12.32,12.32,12.32,4621.0,[1103]
Wednesday,4.0,2022.0,404,2040,1066,Gold,2,Credit Card,55.26,55.26,9.6,9.6,9.6,4621.0,[698]
Wednesday,4.0,2022.0,404,2046,1066,Gold,3,Mobile Payment,200.58,200.58,1.52,1.52,1.52,4621.0,[476]
Wednesday,4.0,2022.0,404,2053,1066,Gold,3,Credit Card,0.0,0.0,28.73,28.73,28.73,4621.0,[839]
Wednesday,4.0,2022.0,404,2068,1066,Gold,2,Cash,1968.58,1968.58,12.04,12.04,12.04,4621.0,[1072]
Wednesday,4.0,2023.0,401,2028,1089,Silver,0,Credit Card,1275.88,1275.88,29.92,29.92,29.92,2599.0,[6]
Wednesday,4.0,2023.0,401,2060,1089,Silver,3,Credit Card,408.38,408.38,5.24,5.24,5.24,2599.0,[564]
Wednesday,4.0,2023.0,402,2011,1089,Silver,2,Cash,1638.96,1638.96,8.91,8.91,8.91,2599.0,[1861]
Wednesday,4.0,2023.0,402,2028,1089,Silver,2,Mobile Payment,0.0,0.0,24.81,24.81,24.81,2599.0,[971]
Wednesday,4.0,2023.0,403,2024,1089,Silver,2,Gift Card,298.25,298.25,9.52,9.52,9.52,2599.0,[1278]
Wednesday,4.0,2023.0,403,2071,1089,Silver,0,Mobile Payment,0.0,0.0,1.99,1.99,1.99,2599.0,[186]
Wednesday,5.0,2020.0,401,2010,1007,Platinum,2,Mobile Payment,62.27,62.27,18.68,18.68,18.68,10896.0,[339]
Wednesday,5.0,2020.0,401,2049,1007,Platinum,1,Mobile Payment,845.86,845.86,1.98,1.98,1.98,10896.0,[823]
Wednesday,5.0,2020.0,401,2060,1007,Platinum,0,Cash,816.76,816.76,12.61,12.61,12.61,10896.0,[1412]
Wednesday,5.0,2020.0,401,2062,1149,Platinum,3,Mobile Payment,1858.08,1858.08,4.41,4.41,4.41,10638.0,[1579]
Wednesday,5.0,2020.0,401,2092,1149,Platinum,2,Gift Card,1157.3,1157.3,9.45,9.45,9.45,10638.0,[419]
Wednesday,5.0,2020.0,402,2018,1149,Platinum,3,Credit Card,1626.78,1626.78,25.08,25.08,25.08,10638.0,[117]
Wednesday,5.0,2020.0,402,2031,1149,Platinum,2,Credit Card,904.48,904.48,23.41,23.41,23.41,10638.0,[1255]
Wednesday,5.0,2020.0,402,2061,1149,Platinum,1,Cash,359.86,359.86,3.89,3.89,3.89,10638.0,[937]
Wednesday,5.0,2020.0,402,2061,1149,Platinum,3,Gift Card,1199.52,1199.52,22.37,22.37,22.37,10638.0,[377]
Wednesday,5.0,2020.0,402,2080,1007,Platinum,1,Gift Card,1498.07,1498.07,12.71,12.71,12.71,10896.0,[84]
Wednesday,5.0,2020.0,402,2094,1007,Platinum,3,Mobile Payment,493.35,493.35,7.55,7.55,7.55,10896.0,[572]
Wednesday,5.0,2020.0,403,2004,1007,Platinum,2,Gift Card,2225.4,2225.4,6.08,6.08,6.08,10896.0,[1163]
Wednesday,5.0,2020.0,403,2023,1007,Platinum,2,Credit Card,751.63,751.63,15.57,15.57,15.57,10896.0,[189]
Wednesday,5.0,2020.0,403,2031,1007,Platinum,3,Credit Card,1695.9,1695.9,0.51,0.51,0.51,10896.0,[1782]
Wednesday,5.0,2020.0,403,2037,1007,Platinum,1,Credit Card,648.25,648.25,17.68,17.68,17.68,10896.0,[1834]
Wednesday,5.0,2020.0,403,2069,1007,Platinum,1,Credit Card,836.6,836.6,25.27,25.27,25.27,10896.0,[1969]
Wednesday,5.0,2020.0,403,2071,1007,Platinum,1,Mobile Payment,553.64,553.64,5.81,5.81,5.81,10896.0,[1304]
Wednesday,5.0,2020.0,403,2075,1149,Platinum,0,Cash,780.64,780.64,21.86,21.86,21.86,10638.0,[714]
Wednesday,5.0,2020.0,403,2081,1007,Platinum,3,Cash,746.22,746.22,11.07,11.07,11.07,10896.0,[516]
Wednesday,5.0,2020.0,404,2038,1149,Platinum,3,Gift Card,926.51,926.51,28.0,28.0,28.0,10638.0,[1665]
Wednesday,5.0,2020.0,404,2048,1007,Platinum,1,Gift Card,1287.47,1287.47,12.37,12.37,12.37,10896.0,[719]
Wednesday,5.0,2020.0,404,2051,1149,Platinum,0,Mobile Payment,0.0,0.0,7.12,7.12,7.12,10638.0,[552]
Wednesday,5.0,2020.0,404,2063,1149,Platinum,3,Credit Card,2762.3,2762.3,5.96,5.96,5.96,10638.0,[1984]
Wednesday,5.0,2020.0,404,2073,1149,Platinum,2,Gift Card,799.09,799.09,24.53,24.53,24.53,10638.0,[947]
Wednesday,5.0,2020.0,404,2087,1149,Platinum,0,Credit Card,637.28,637.28,7.77,7.77,7.77,10638.0,[1836]
Wednesday,5.0,2023.0,401,2014,1144,Silver,1,Credit Card,443.34,443.34,28.93,28.93,28.93,1955.0,[429]
Wednesday,5.0,2023.0,402,2007,1144,Silver,0,Gift Card,1166.78,1166.78,22.03,22.03,22.03,1955.0,[784]
Wednesday,5.0,2023.0,403,2005,1144,Silver,3,Cash,1715.12,1715.12,5.2,5.2,5.2,1955.0,[16]
Wednesday,5.0,2023.0,403,2055,1144,Silver,3,Credit Card,161.82,161.82,3.4,3.4,3.4,1955.0,[1672]
Wednesday,5.0,2023.0,403,2072,1144,Silver,2,Gift Card,672.48,672.48,29.47,29.47,29.47,1955.0,[1012]
Wednesday,5.0,2023.0,403,2092,1144,Silver,0,Cash,1446.63,1446.63,2.61,2.61,2.61,1955.0,[1384]
Wednesday,5.0,2023.0,404,2007,1144,Silver,2,Cash,933.42,933.42,8.46,8.46,8.46,1955.0,[435]
Wednesday,5.0,2023.0,404,2024,1144,Silver,2,Credit Card,298.25,298.25,13.52,13.52,13.52,1955.0,[737]
Wednesday,5.0,2024.0,401,2073,1076,Bronze,3,Credit Card,499.43,499.43,9.59,9.59,9.59,19.0,[1974]
Wednesday,5.0,2024.0,401,2087,1076,Bronze,0,Mobile Payment,159.32,159.32,11.77,11.77,11.77,19.0,[500]
Wednesday,5.0,2024.0,401,2087,1076,Bronze,3,Gift Card,796.6,796.6,7.4,7.4,7.4,19.0,[833]
Wednesday,5.0,2024.0,402,2019,1076,Bronze,2,Gift Card,747.14,747.14,23.89,23.89,23.89,19.0,[1889]
Wednesday,5.0,2024.0,402,2020,1076,Bronze,3,Mobile Payment,2254.98,2254.98,8.75,8.75,8.75,19.0,[510]
Wednesday,5.0,2024.0,402,2028,1076,Bronze,2,Gift Card,1020.7,1020.7,15.82,15.82,15.82,19.0,[1251]
Wednesday,5.0,2024.0,402,2036,1076,Bronze,3,Cash,217.98,217.98,18.87,18.87,18.87,19.0,[1976]
Wednesday,5.0,2024.0,402,2048,1076,Bronze,3,Cash,1072.89,1072.89,23.71,23.71,23.71,19.0,[462]
Wednesday,5.0,2024.0,403,2086,1076,Bronze,0,Credit Card,2682.3,2682.3,8.4,8.4,8.4,19.0,[998]
Wednesday,5.0,2024.0,404,2011,1076,Bronze,1,Credit Card,737.53,737.53,19.89,19.89,19.89,19.0,[1256]
Wednesday,5.0,2024.0,404,2059,1076,Bronze,3,Gift Card,1536.15,1536.15,20.35,20.35,20.35,19.0,[446]
Wednesday,6.0,2020.0,402,2008,1037,Platinum,3,Gift Card,266.36,266.36,23.1,23.1,23.1,11791.0,[533]
Wednesday,6.0,2020.0,402,2030,1037,Platinum,2,Credit Card,271.95,271.95,3.94,3.94,3.94,11791.0,[1776]
Wednesday,6.0,2020.0,402,2087,1037,Platinum,0,Gift Card,318.64,318.64,13.57,13.57,13.57,11791.0,[378]
Wednesday,6.0,2020.0,403,2091,1037,Platinum,1,Gift Card,0.0,0.0,19.76,19.76,19.76,11791.0,[610]
Wednesday,6.0,2020.0,404,2027,1037,Platinum,1,Gift Card,465.5,465.5,14.23,14.23,14.23,11791.0,[1580]
Wednesday,6.0,2020.0,404,2060,1037,Platinum,0,Credit Card,1225.14,1225.14,4.35,4.35,4.35,11791.0,[1082]
Wednesday,6.0,2021.0,402,2012,1148,Gold,3,Mobile Payment,3115.95,3115.95,8.5,8.5,8.5,4090.0,[695]
Wednesday,6.0,2021.0,402,2069,1148,Gold,1,Gift Card,418.3,418.3,16.75,16.75,16.75,4090.0,[1310]
Wednesday,6.0,2021.0,402,2069,1148,Gold,3,Cash,697.17,697.17,22.02,22.02,22.02,4090.0,[1036]
Wednesday,6.0,2021.0,403,2043,1148,Gold,3,Credit Card,873.45,873.45,28.23,28.23,28.23,4090.0,[1626]
Wednesday,6.0,2021.0,404,2088,1148,Gold,1,Mobile Payment,0.0,0.0,29.13,29.13,29.13,4090.0,[1204]
Wednesday,7.0,2020.0,401,2045,1087,Platinum,2,Credit Card,0.0,0.0,27.3,27.3,27.3,7601.0,[1939]
Wednesday,7.0,2020.0,401,2050,1087,Platinum,1,Cash,168.1,168.1,12.33,12.33,12.33,7601.0,[1379]
Wednesday,7.0,2020.0,401,2087,1087,Platinum,0,Credit Card,637.28,637.28,9.65,9.65,9.65,7601.0,[621]
Wednesday,7.0,2020.0,401,2088,1087,Platinum,2,Cash,567.48,567.48,19.8,19.8,19.8,7601.0,[1285]
Wednesday,7.0,2020.0,402,2058,1087,Platinum,3,Credit Card,2667.0,2667.0,9.35,9.35,9.35,7601.0,[563]
Wednesday,7.0,2020.0,403,2045,1087,Platinum,2,Cash,499.42,499.42,9.25,9.25,9.25,7601.0,[928]
Wednesday,7.0,2020.0,403,2053,1087,Platinum,3,Mobile Payment,2440.6,2440.6,5.58,5.58,5.58,7601.0,[1188]
Wednesday,7.0,2020.0,404,2077,1087,Platinum,2,Cash,449.46,449.46,6.69,6.69,6.69,7601.0,[515]
Wednesday,7.0,2021.0,401,2050,1020,Gold,1,Credit Card,168.1,168.1,21.95,21.95,21.95,4501.0,[789]
Wednesday,7.0,2021.0,401,2054,1020,Gold,0,Mobile Payment,1801.02,1801.02,21.2,21.2,21.2,4501.0,[1695]
Wednesday,7.0,2021.0,401,2060,1020,Gold,0,Credit Card,731.26,731.26,29.37,29.37,29.37,4501.0,[5]
Wednesday,7.0,2021.0,401,2077,1020,Gold,3,Mobile Payment,561.83,561.83,22.23,22.23,22.23,4501.0,[1084]
Wednesday,7.0,2021.0,402,2041,1020,Gold,0,Cash,0.0,0.0,11.76,11.76,11.76,4501.0,[170]
Wednesday,7.0,2021.0,402,2047,1020,Gold,0,Gift Card,669.96,669.96,11.09,11.09,11.09,4501.0,[266]
Wednesday,7.0,2021.0,402,2074,1020,Gold,2,Mobile Payment,527.6,527.6,16.3,16.3,16.3,4501.0,[240]
Wednesday,7.0,2021.0,402,2087,1020,Gold,2,Credit Card,637.28,637.28,19.11,19.11,19.11,4501.0,[443]
Wednesday,7.0,2021.0,402,2096,1020,Gold,0,Credit Card,2688.72,2688.72,14.15,14.15,14.15,4501.0,[1190]
Wednesday,7.0,2021.0,403,2020,1020,Gold,1,Gift Card,1014.74,1014.74,22.08,22.08,22.08,4501.0,[1149]
Wednesday,7.0,2021.0,403,2048,1020,Gold,3,Mobile Payment,1072.89,1072.89,11.62,11.62,11.62,4501.0,[1146]
Wednesday,9.0,2020.0,401,2001,1140,Platinum,0,Gift Card,1237.05,1237.05,24.63,24.63,24.63,11701.0,[1498]
Wednesday,9.0,2020.0,401,2044,1140,Platinum,0,Credit Card,207.58,207.58,27.64,27.64,27.64,11701.0,[1998]
Wednesday,9.0,2020.0,401,2078,1140,Platinum,1,Credit Card,255.62,255.62,24.41,24.41,24.41,11701.0,[1080]
Wednesday,9.0,2020.0,402,2033,1140,Platinum,2,Mobile Payment,1338.0,1338.0,6.71,6.71,6.71,11701.0,[1127]
Wednesday,9.0,2020.0,403,2008,1140,Platinum,3,Credit Card,0.0,0.0,26.29,26.29,26.29,11701.0,[1364]
Wednesday,9.0,2020.0,403,2036,1140,Platinum,2,Credit Card,348.77,348.77,8.1,8.1,8.1,11701.0,[1094]
Wednesday,9.0,2020.0,403,2069,1140,Platinum,2,Credit Card,557.74,557.74,4.24,4.24,4.24,11701.0,[320]
Wednesday,9.0,2020.0,403,2083,1140,Platinum,2,Credit Card,1843.58,1843.58,21.3,21.3,21.3,11701.0,[483]
Wednesday,9.0,2022.0,401,2075,1152,Gold,1,Gift Card,2107.73,2107.73,5.53,5.53,5.53,7495.0,[1056]
Wednesday,9.0,2022.0,401,2083,1152,Gold,2,Mobile Payment,1843.58,1843.58,28.68,28.68,28.68,7495.0,[1279]
Wednesday,9.0,2022.0,401,2090,1152,Gold,2,Cash,57.31,57.31,17.19,17.19,17.19,7495.0,[242]
Wednesday,9.0,2022.0,402,2000,1173,Gold,1,Mobile Payment,872.38,872.38,28.36,28.36,28.36,6069.0,[864]
Wednesday,9.0,2022.0,402,2028,1173,Gold,3,Credit Card,2551.76,2551.76,3.39,3.39,3.39,6069.0,[1886]
Wednesday,9.0,2022.0,402,2029,1152,Gold,0,Cash,27.02,27.02,2.0,2.0,2.0,7495.0,[1319]
Wednesday,9.0,2022.0,402,2068,1152,Gold,2,Credit Card,656.19,656.19,28.39,28.39,28.39,7495.0,[605]
Wednesday,9.0,2022.0,402,2068,1173,Gold,1,Credit Card,0.0,0.0,22.87,22.87,22.87,6069.0,[1540]
Wednesday,9.0,2022.0,402,2069,1173,Gold,0,Credit Card,464.78,464.78,20.74,20.74,20.74,6069.0,[120]
Wednesday,9.0,2022.0,402,2077,1173,Gold,1,Gift Card,1516.94,1516.94,5.54,5.54,5.54,6069.0,[1143]
Wednesday,9.0,2022.0,402,2084,1152,Gold,0,Cash,281.85,281.85,18.4,18.4,18.4,7495.0,[1503]
Wednesday,9.0,2022.0,402,2089,1173,Gold,2,Gift Card,0.0,0.0,5.07,5.07,5.07,6069.0,[1104]
Wednesday,9.0,2022.0,402,2096,1173,Gold,0,Credit Card,672.18,672.18,5.71,5.71,5.71,6069.0,[129]
Wednesday,9.0,2022.0,403,2057,1173,Gold,2,Gift Card,349.58,349.58,22.53,22.53,22.53,6069.0,[309]
Wednesday,9.0,2022.0,403,2067,1152,Gold,3,Credit Card,872.85,872.85,10.69,10.69,10.69,7495.0,[172]
Wednesday,9.0,2022.0,403,2069,1173,Gold,3,Gift Card,232.39,232.39,15.46,15.46,15.46,6069.0,[511]
Wednesday,9.0,2022.0,403,2076,1152,Gold,3,Mobile Payment,2418.21,2418.21,10.45,10.45,10.45,7495.0,[528]
Wednesday,9.0,2022.0,404,2004,1152,Gold,0,Mobile Payment,2781.75,2781.75,6.46,6.46,6.46,7495.0,[451]
Wednesday,9.0,2022.0,404,2023,1152,Gold,0,Gift Card,1879.08,1879.08,16.82,16.82,16.82,7495.0,[1561]
Wednesday,9.0,2022.0,404,2066,1173,Gold,0,Gift Card,2580.3,2580.3,13.65,13.65,13.65,6069.0,[831]
Wednesday,9.0,2022.0,404,2084,1173,Gold,0,Mobile Payment,281.85,281.85,14.52,14.52,14.52,6069.0,[1115]
Wednesday,9.0,2022.0,404,2086,1173,Gold,2,Mobile Payment,715.28,715.28,4.48,4.48,4.48,6069.0,[201]
Wednesday,10.0,2021.0,401,2017,1031,Gold,3,Mobile Payment,0.0,0.0,1.47,1.47,1.47,4387.0,[317]
Wednesday,10.0,2021.0,401,2024,1074,Gold,0,Gift Card,248.54,248.54,1.63,1.63,1.63,4117.0,[1624]
Wednesday,10.0,2021.0,401,2037,1074,Gold,1,Gift Card,0.0,0.0,21.05,21.05,21.05,4117.0,[1678]
Wednesday,10.0,2021.0,401,2058,1031,Gold,1,Cash,2400.3,2400.3,7.67,7.67,7.67,4387.0,[154]
Wednesday,10.0,2021.0,402,2004,1074,Gold,2,Mobile Payment,741.8,741.8,20.6,20.6,20.6,4117.0,[59]
Wednesday,10.0,2021.0,402,2015,1175,Gold,3,Gift Card,674.97,674.97,10.73,10.73,10.73,5028.0,[1805]
Wednesday,10.0,2021.0,402,2047,1175,Gold,0,Mobile Payment,1004.94,1004.94,13.98,13.98,13.98,5028.0,[1282]
Wednesday,10.0,2021.0,402,2048,1175,Gold,1,Gift Card,965.6,965.6,11.01,11.01,11.01,5028.0,[531]
Wednesday,10.0,2021.0,402,2054,1074,Gold,0,Mobile Payment,2701.53,2701.53,17.53,17.53,17.53,4117.0,[1718]
Wednesday,10.0,2021.0,402,2056,1175,Gold,3,Gift Card,2098.88,2098.88,23.42,23.42,23.42,5028.0,[1717]
Wednesday,10.0,2021.0,402,2076,1175,Gold,3,Credit Card,806.07,806.07,17.31,17.31,17.31,5028.0,[1780]
Wednesday,10.0,2021.0,403,2017,1175,Gold,3,Credit Card,463.7,463.7,28.47,28.47,28.47,5028.0,[869]
Wednesday,10.0,2021.0,403,2029,1175,Gold,1,Gift Card,36.48,36.48,0.21,0.21,0.21,5028.0,[61]
Wednesday,10.0,2021.0,403,2057,1175,Gold,1,Credit Card,1179.85,1179.85,4.13,4.13,4.13,5028.0,[1500]
Wednesday,10.0,2021.0,403,2059,1031,Gold,3,Mobile Payment,0.0,0.0,6.23,6.23,6.23,4387.0,[65]
Wednesday,10.0,2021.0,403,2087,1074,Gold,0,Credit Card,477.96,477.96,4.89,4.89,4.89,4117.0,[993]
Wednesday,10.0,2021.0,403,2089,1175,Gold,0,Mobile Payment,2067.6,2067.6,0.9,0.9,0.9,5028.0,[1682]
Wednesday,10.0,2021.0,404,2003,1031,Gold,3,Gift Card,0.0,0.0,9.56,9.56,9.56,4387.0,[1639]
Wednesday,10.0,2021.0,404,2014,1074,Gold,0,Mobile Payment,738.9,738.9,23.1,23.1,23.1,4117.0,[211]
Wednesday,10.0,2021.0,404,2014,1074,Gold,3,Credit Card,738.9,738.9,13.63,13.63,13.63,4117.0,[1181]
Wednesday,10.0,2021.0,404,2020,1031,Gold,3,Gift Card,1127.49,1127.49,10.39,10.39,10.39,4387.0,[623]
Wednesday,10.0,2021.0,404,2029,1031,Gold,3,Mobile Payment,40.53,40.53,27.73,27.73,27.73,4387.0,[1725]
Wednesday,10.0,2021.0,404,2056,1074,Gold,2,Gift Card,839.55,839.55,4.7,4.7,4.7,4117.0,[1333]
Wednesday,10.0,2021.0,404,2060,1175,Gold,1,Cash,735.08,735.08,24.24,24.24,24.24,5028.0,[1568]
Wednesday,10.0,2021.0,404,2062,1175,Gold,3,Cash,1858.08,1858.08,5.61,5.61,5.61,5028.0,[591]
Wednesday,10.0,2021.0,404,2073,1031,Gold,3,Gift Card,1498.29,1498.29,9.08,9.08,9.08,4387.0,[391]
Wednesday,10.0,2021.0,404,2076,1175,Gold,2,Gift Card,1289.71,1289.71,1.71,1.71,1.71,5028.0,[1436]
Wednesday,10.0,2021.0,404,2094,1074,Gold,1,Credit Card,444.02,444.02,3.99,3.99,3.99,4117.0,[543]
Wednesday,10.0,2022.0,401,2023,1029,Gold,3,Credit Card,2818.62,2818.62,21.01,21.01,21.01,5419.0,[1004]
Wednesday,10.0,2022.0,401,2059,1029,Gold,1,Gift Card,921.69,921.69,26.65,26.65,26.65,5419.0,[136]
Wednesday,10.0,2022.0,401,2063,1029,Gold,3,Mobile Payment,1657.38,1657.38,8.1,8.1,8.1,5419.0,[1858]
Wednesday,10.0,2022.0,402,2012,1029,Gold,1,Gift Card,0.0,0.0,17.67,17.67,17.67,5419.0,[146]
Wednesday,10.0,2022.0,403,2023,1029,Gold,1,Mobile Payment,0.0,0.0,7.49,7.49,7.49,5419.0,[583]
Wednesday,10.0,2022.0,403,2063,1029,Gold,3,Mobile Payment,3314.76,3314.76,7.26,7.26,7.26,5419.0,[1922]
Wednesday,10.0,2022.0,403,2085,1029,Gold,3,Mobile Payment,726.45,726.45,4.53,4.53,4.53,5419.0,[974]
Wednesday,10.0,2022.0,404,2013,1029,Gold,1,Credit Card,0.0,0.0,4.37,4.37,4.37,5419.0,[883]
Wednesday,10.0,2022.0,404,2075,1029,Gold,2,Gift Card,1249.02,1249.02,28.59,28.59,28.59,5419.0,[1433]
Wednesday,10.0,2022.0,404,2090,1029,Gold,2,Gift Card,57.31,57.31,27.58,27.58,27.58,5419.0,[1343]
Wednesday,10.0,2022.0,404,2094,1029,Gold,1,Cash,0.0,0.0,7.7,7.7,7.7,5419.0,[1895]
Wednesday,11.0,2020.0,401,2017,1055,Platinum,1,Mobile Payment,1669.32,1669.32,19.42,19.42,19.42,7980.0,[1438]
Wednesday,11.0,2020.0,401,2018,1055,Platinum,1,Cash,488.03,488.03,22.36,22.36,22.36,7980.0,[1795]
Wednesday,11.0,2020.0,401,2066,1055,Platinum,0,Cash,2580.3,2580.3,9.28,9.28,9.28,7980.0,[1236]
Wednesday,11.0,2020.0,401,2075,1019,Platinum,3,Mobile Payment,2341.92,2341.92,16.23,16.23,16.23,11840.0,[696]
Wednesday,11.0,2020.0,401,2085,1019,Platinum,0,Mobile Payment,484.3,484.3,12.65,12.65,12.65,11840.0,[488]
Wednesday,11.0,2020.0,402,2025,1019,Platinum,0,Cash,559.24,559.24,23.63,23.63,23.63,11840.0,[700]
